pheno	prs	meanratio	sdratio	meanr2	sdr2	meanmddr2	sdmddr2	lower	upper
611	father.bowelcancer	MTAG.AllDepEnvs	0.00716356097892354	0.00666183872263819	0.00017849511	0.000157785177098515	0.02618918	0.00648502585085227	-0.00589364291744731	0.0202207648752944
612	father.bowelcancer	MTAG.Envs	0.0114119663547399	0.00740590438636873	0.00023347479	0.000165788045716065	0.02042161	0.00349520648140659	-0.0031036062425428	0.0259275389520226
613	father.bowelcancer	MTAG.FamilyHistory	0.0177861894341153	0.0106343586450361	0.0002358074	7.81686125332782e-05	0.015369675	0.00487942943658887	-0.00305715351015547	0.038629532378386
614	father.bowelcancer	MTAG.Multitraits	0.00799897177093818	0.0069368212279828	0.00020590813	0.000170923271112262	0.02614901	0.00677418561246377	-0.00559719783590811	0.0215951413777845
615	father.bowelcancer	Soft-ImpAll	0.0122902259090145	0.00713027231845458	0.0002407063	8.22117093269296e-05	0.02136691	0.00405117815194269	-0.00168510783515644	0.0262655596531855
616	father.bowelcancer	Soft-ImpOnly	0.0170386399870998	0.0099110575883134	0.00027662941	0.000169662000726061	0.01676826	0.00331653124453849	-0.00238703288599445	0.0364643128601941
617	father.bronchitis	Auto-ImpAll	0.0578602250775608	0.0302304516847864	0.0011737846	0.000502407324199355	0.02123802	0.00367382599684731	-0.00139146022462051	0.117111910379742
618	father.bronchitis	Auto-ImpOnly	0.0669514312920939	0.0364797447455156	0.0008873848	0.00039932866562681	0.01479786	0.00489766303822548	-0.00454886840911671	0.138451730993304
619	father.bronchitis	GPpsy	0.0567214493333025	0.0329792053691551	0.0008535716	0.000442483397584135	0.01593986	0.00511855096730402	-0.00791779319024143	0.121360691856846
620	father.bronchitis	LifetimeMDD	0.0412133198708105	0.0253765384834316	0.00039769104	0.000225773824432659	0.01009733	0.0021968729632012	-0.00852469555671543	0.0909513352983364
621	father.bronchitis	MTAG.AllDep	0.0423932588982572	0.0319810891636184	0.0007848478	0.000410563927926726	0.02048234	0.00575708521971936	-0.0202896758624349	0.105076193658949
622	father.bronchitis	MTAG.AllDepEnvs	0.0517226562956104	0.0310474021825276	0.0012332538	0.00054836708940733	0.02618918	0.00648502585085227	-0.00913025198214366	0.112575564573365
623	father.bronchitis	MTAG.Envs	0.0731939557033616	0.033526768059541	0.0014253015	0.000571780100458064	0.02042161	0.00349520648140659	0.00748149030666123	0.138906421100062
624	father.bronchitis	MTAG.FamilyHistory	0.0409977313912216	0.044757110924858	0.0005274848	0.000414270893952201	0.015369675	0.00487942943658887	-0.0467262060215	0.128721668803943
625	father.bronchitis	MTAG.Multitraits	0.0465131710788656	0.022958156200829	0.0011273327	0.000428853813742334	0.02614901	0.00677418561246377	0.00151518492524078	0.0915111572324904
626	father.bronchitis	Soft-ImpAll	0.0469291031233109	0.0282615908248756	0.0009427964	0.00049761154607545	0.02136691	0.00405117815194269	-0.00846361489344531	0.102321821140067
627	father.bronchitis	Soft-ImpOnly	0.050983771805868	0.0346910589821204	0.0007870412	0.000396185523613145	0.01676826	0.00331653124453849	-0.0170107037990879	0.118978247410824
628	father.diabetes	Auto-ImpAll	0.0139251569614996	0.0119053073002183	0.0002786119	0.000204596033574266	0.02123802	0.00367382599684731	-0.00940924534692828	0.0372595592699275
629	father.diabetes	Auto-ImpOnly	0.0217187648449955	0.0198067451767118	0.0002951403	0.000223135783592288	0.01479786	0.00489766303822548	-0.0171024557013596	0.0605399853913506
630	father.diabetes	GPpsy	0.0185128162447607	0.0228581908105627	0.00025575245	0.000270209476586634	0.01593986	0.00511855096730402	-0.0262892377439422	0.0633148702334636
631	father.diabetes	LifetimeMDD	0.0279287965154781	0.0161609608903969	0.00028671108	0.000175106806166781	0.01009733	0.0021968729632012	-0.00374668682969995	0.0596042798606561
632	father.diabetes	MTAG.AllDep	0.00993699845114112	0.00812922794757702	0.00020416315	0.000167136344498558	0.02048234	0.00575708521971936	-0.00599628832610983	0.0258702852283921
633	father.diabetes	MTAG.AllDepEnvs	0.00940092134572024	0.00915496023874717	0.00023037605	0.000195240092755853	0.02618918	0.00648502585085227	-0.00854280072222421	0.0273446434136647
634	father.diabetes	MTAG.Envs	0.0155004267422666	0.00888526311776088	0.00030842286	0.000176780547403259	0.02042161	0.00349520648140659	-0.00191468896854471	0.0329155424530779
635	father.diabetes	MTAG.FamilyHistory	0.0153174679138744	0.0161124472339348	0.00019151934	0.0001345263492401	0.015369675	0.00487942943658887	-0.0162629286646379	0.0468978644923866
636	father.diabetes	MTAG.Multitraits	0.00915362161580447	0.00735602185051415	0.00023294956	0.00017650770897012	0.02614901	0.00677418561246377	-0.00526418121120326	0.0235714244428122
637	father.diabetes	Soft-ImpAll	0.0127957284947062	0.0107446810129087	0.00025673939	0.000195945895122179	0.02136691	0.00405117815194269	-0.00826384629059489	0.0338553032800074
638	father.diabetes	Soft-ImpOnly	0.0112892135919722	0.0107983121773966	0.00017121747	0.000134536692052458	0.01676826	0.00331653124453849	-0.00987547827572504	0.0324539054596695
639	father.heartdisease	Auto-ImpAll	0.0135915400818025	0.0105789136499703	0.00029219354	0.000239247865342838	0.02123802	0.00367382599684731	-0.00714313067213931	0.0343262108357443
640	father.heartdisease	Auto-ImpOnly	0.018978157429328	0.0105301457907148	0.00025389092	0.000131404674688272	0.01479786	0.00489766303822548	-0.0016609283204731	0.0396172431791291
641	father.heartdisease	GPpsy	0.0169795356809748	0.0151228487185555	0.00023361891	0.000141483836402188	0.01593986	0.00511855096730402	-0.012661247807394	0.0466203191693436
642	father.heartdisease	LifetimeMDD	0.0215124385776546	0.0158730440175837	0.00021414355	0.000149378160431595	0.01009733	0.0021968729632012	-0.00959872769680954	0.0526236048521187
643	father.heartdisease	MTAG.AllDep	0.0110486329069265	0.0107679758352157	0.00020404843	0.000169892229644037	0.02048234	0.00575708521971936	-0.0100565997300964	0.0321538655439493
644	father.heartdisease	MTAG.AllDepEnvs	0.00897938466107341	0.00784319071126086	0.00022120034	0.000200917296701577	0.02618918	0.00648502585085227	-0.00639326913299788	0.0243520384551447
645	father.heartdisease	MTAG.Envs	0.00646003881097247	0.00308310804486564	0.00013575012	7.99346852279868e-05	0.02042161	0.00349520648140659	0.000417147043035817	0.0125029305789091
646	father.heartdisease	MTAG.FamilyHistory	0.0181448284986485	0.0209101567987103	0.00024319399	0.000207593359465805	0.015369675	0.00487942943658887	-0.0228390788268237	0.0591287358241206
647	father.heartdisease	MTAG.Multitraits	0.00771132947485782	0.00708577792993792	0.00019020343	0.00015531088294543	0.02614901	0.00677418561246377	-0.0061767952678205	0.0215994542175361
648	father.heartdisease	Soft-ImpAll	0.0140573903835734	0.0113025306672649	0.00031047716	0.000267230756144769	0.02136691	0.00405117815194269	-0.00809556972426572	0.0362103504914125
649	father.heartdisease	Soft-ImpOnly	0.0162966574751218	0.0156671916354277	0.00028897164	0.000293765648183378	0.01676826	0.00331653124453849	-0.0144110381303165	0.0470043530805601
650	father.highbloodpressure	Auto-ImpAll	0.0106438563290419	0.00560593488512212	0.00022394311	0.00012417495675804	0.02123802	0.00367382599684731	-0.000343776045797477	0.0216314887038812
651	father.highbloodpressure	Auto-ImpOnly	0.0146824505772841	0.0116407316853178	0.00019655827	0.000128299869714458	0.01479786	0.00489766303822548	-0.00813338352593887	0.0374982846805071
652	father.highbloodpressure	GPpsy	0.0181933813777702	0.0116828799924446	0.00026323399	0.000147867809053601	0.01593986	0.00511855096730402	-0.00470506340742128	0.0410918261629616
653	father.highbloodpressure	LifetimeMDD	0.024029055701943	0.0210758953043898	0.00023076383	0.000186962321236743	0.01009733	0.0021968729632012	-0.0172796990946609	0.065337810498547
654	father.highbloodpressure	MTAG.AllDep	0.0101571017374856	0.00623646108695459	0.0002065762	0.000149036124353579	0.02048234	0.00575708521971936	-0.00206636199294539	0.0223805654679166
655	father.highbloodpressure	MTAG.AllDepEnvs	0.00553811925316918	0.00272188884122453	0.00014822278	9.71571061427464e-05	0.02618918	0.00648502585085227	0.000203217124369088	0.0108730213819693
656	father.highbloodpressure	MTAG.Envs	0.00561348842081985	0.00264816908476203	0.00011307329	5.31851392491351e-05	0.02042161	0.00349520648140659	0.000423077014686263	0.0108038998269534
657	father.highbloodpressure	MTAG.FamilyHistory	0.0224534414867033	0.0145050236967745	0.00035683392	0.000280377156255676	0.015369675	0.00487942943658887	-0.00597640495897481	0.0508832879323814
658	father.highbloodpressure	MTAG.Multitraits	0.00600908414858133	0.00465660917608989	0.00016303313	0.000167155773832269	0.02614901	0.00677418561246377	-0.00311786983655484	0.0151360381337175
659	father.highbloodpressure	Soft-ImpAll	0.0106265270497125	0.00683207707276201	0.00022959325	0.000167009616498474	0.02136691	0.00405117815194269	-0.00276434401290103	0.024017398112326
660	father.highbloodpressure	Soft-ImpOnly	0.0125187616540731	0.00605058288790448	0.00021248206	0.000118001360929178	0.01676826	0.00331653124453849	0.000659619193780331	0.0243779041143659
661	father.lungcancer	Auto-ImpAll	0.0208766513882135	0.0118378553866257	0.0004295808	0.000217850850095911	0.02123802	0.00367382599684731	-0.00232554516957282	0.0440788479459999
662	father.lungcancer	Auto-ImpOnly	0.0265457805901608	0.0203947594655335	0.00035072456	0.000221014882319677	0.01479786	0.00489766303822548	-0.0134279479622849	0.0665195091426065
663	father.lungcancer	GPpsy	0.0250221922968854	0.0207861965227464	0.00037110742	0.000284695147857157	0.01593986	0.00511855096730402	-0.0157187528876976	0.0657631374814683
664	father.lungcancer	LifetimeMDD	0.0455034074314284	0.0388790318136761	0.0004296717	0.000343176681548554	0.01009733	0.0021968729632012	-0.0306994949233768	0.121706309786234
665	father.lungcancer	MTAG.AllDep	0.01632130438906	0.0172691660013581	0.0002870384	0.000235324683334423	0.02048234	0.00575708521971936	-0.0175262609736019	0.050168869751722
666	father.lungcancer	MTAG.AllDepEnvs	0.0202667098918858	0.0131259729660582	0.0004982244	0.00028914351217353	0.02618918	0.00648502585085227	-0.0054601971215883	0.0459936169053599
667	father.lungcancer	MTAG.Envs	0.0339431790532907	0.0188508358474586	0.0007077411	0.000437907879313408	0.02042161	0.00349520648140659	-0.00300445920772805	0.0708908173143095
668	father.lungcancer	MTAG.FamilyHistory	0.0307203121257976	0.0232550892530998	0.0004275616	0.000265423793617846	0.015369675	0.00487942943658887	-0.014859662810278	0.0763002870618732
669	father.lungcancer	MTAG.Multitraits	0.0201879481786472	0.0135707286734635	0.0004871001	0.00028674585683007	0.02614901	0.00677418561246377	-0.00641068002134124	0.0467865763786357
670	father.lungcancer	Soft-ImpAll	0.0253944975881418	0.0164742055145782	0.00054150748	0.000328597799379582	0.02136691	0.00405117815194269	-0.00689494522043141	0.057683940396715
671	father.lungcancer	Soft-ImpOnly	0.0313982863234066	0.0246952686775463	0.00051012624	0.000365646754970298	0.01676826	0.00331653124453849	-0.0170044402845842	0.0798010129313974
672	father.parkinsons	Auto-ImpAll	0.0259326519423804	0.0129962308968004	0.00052359295	0.000242738074971134	0.02123802	0.00367382599684731	0.000460039384651587	0.0514052645001091
673	father.parkinsons	Auto-ImpOnly	0.0492557834167483	0.0324216484290104	0.0006710313	0.000359020383314575	0.01479786	0.00489766303822548	-0.0142906475041122	0.112802214337609
674	father.parkinsons	GPpsy	0.0340417213610031	0.0317621633538306	0.0004776369	0.000420327429007554	0.01593986	0.00511855096730402	-0.028212118812505	0.0962955615345111
675	father.parkinsons	LifetimeMDD	0.0617842017612506	0.0385536624029073	0.0006023975	0.000333975980477722	0.01009733	0.0021968729632012	-0.0137809765484478	0.137349380070949
676	father.parkinsons	MTAG.AllDep	0.0201749960978785	0.0202625996501332	0.00034756603	0.000272003505561038	0.02048234	0.00575708521971936	-0.0195396992163825	0.0598896914121396
677	father.parkinsons	MTAG.AllDepEnvs	0.0229916442367207	0.0217218588017152	0.00050139836	0.000393187996003222	0.02618918	0.00648502585085227	-0.019583199014641	0.0655664874880824
678	father.parkinsons	MTAG.Envs	0.033460002106021	0.0200829744532476	0.0006401791	0.000351189779285107	0.02042161	0.00349520648140659	-0.00590262782234433	0.0728226320343864
679	father.parkinsons	MTAG.FamilyHistory	0.0397262731735662	0.0369974778807586	0.0005950691	0.000574290695811112	0.015369675	0.00487942943658887	-0.0327887834727206	0.112241329819853
680	father.parkinsons	MTAG.Multitraits	0.0195311914420306	0.0195581484151175	0.00043174895	0.000311205478843735	0.02614901	0.00677418561246377	-0.0188027794515996	0.0578651623356609
681	father.parkinsons	Soft-ImpAll	0.0213654805353774	0.00892145378863781	0.0004391556	0.000173618862844386	0.02136691	0.00405117815194269	0.00387943110964728	0.0388515299611075
682	father.parkinsons	Soft-ImpOnly	0.0337659983994021	0.0224268460420922	0.0005593403	0.000369374379150311	0.01676826	0.00331653124453849	-0.0101906198430986	0.0777226166419027
683	father.prostatecancer	Auto-ImpAll	0.00947935439614219	0.00610139069321102	0.0001988639	0.000127941272928515	0.02123802	0.00367382599684731	-0.00247937136255141	0.0214380801548358
684	father.prostatecancer	Auto-ImpOnly	0.0223087546827801	0.0115725055838814	0.0003097845	0.000149945025811499	0.01479786	0.00489766303822548	-0.00037335626162736	0.0449908656271876
685	father.prostatecancer	GPpsy	0.0226136886091455	0.016304883237247	0.00032590891	0.000201307753980629	0.01593986	0.00511855096730402	-0.00934388253585856	0.0545712597541495
686	father.prostatecancer	LifetimeMDD	0.0212658252418418	0.00975613479183794	0.0002092673	9.2506657998282e-05	0.01009733	0.0021968729632012	0.00214380104983942	0.0403878494338441
687	father.prostatecancer	MTAG.AllDep	0.00699898939203787	0.00503129872777199	0.00013696843	0.000109501153737646	0.02048234	0.00575708521971936	-0.00286235611439522	0.016860334898471
688	father.prostatecancer	MTAG.AllDepEnvs	0.00624450089712356	0.00523007135752274	0.00014998809	0.000114064096131005	0.02618918	0.00648502585085227	-0.004006438963621	0.0164954407578681
689	father.prostatecancer	MTAG.Envs	0.0125944451327431	0.00688845667566319	0.00027090698	0.000176477169127654	0.02042161	0.00349520648140659	-0.000906929951556727	0.026095820217043
690	father.prostatecancer	MTAG.FamilyHistory	0.0165990801789578	0.0130534655879938	0.00022316656	0.000117409789456305	0.015369675	0.00487942943658887	-0.00898571237350999	0.0421838727314256
691	father.prostatecancer	MTAG.Multitraits	0.00684777215158973	0.00524799597591716	0.00016941783	0.000126561271133033	0.02614901	0.00677418561246377	-0.0034382999612079	0.0171338442643874
692	father.prostatecancer	Soft-ImpAll	0.0134024427330224	0.00862343203978241	0.00027407534	0.000166964202499286	0.02136691	0.00405117815194269	-0.00349948406495116	0.0303043695309959
693	father.prostatecancer	Soft-ImpOnly	0.0173031880409126	0.00766998071475987	0.00028521	0.000140506301405548	0.01676826	0.00331653124453849	0.0022700258399833	0.032336350241842
694	father.severedepression	Auto-ImpAll	0.135441110559428	0.0561021329194819	0.002747307	0.000896522054844906	0.02123802	0.00367382599684731	0.0254809300372438	0.245401291081613
695	father.severedepression	Auto-ImpOnly	0.164996721266996	0.0615308403371518	0.0022661734	0.000641951674259433	0.01479786	0.00489766303822548	0.0443962742061784	0.285597168327813
696	father.severedepression	GPpsy	0.182433949936073	0.0860079936470341	0.002643869	0.000844524787774495	0.01593986	0.00511855096730402	0.0138582823878861	0.35100961748426
697	father.severedepression	LifetimeMDD	0.146208425178553	0.0644767200799114	0.0014523341	0.000663372779328394	0.01009733	0.0021968729632012	0.0198340538219262	0.272582796535179
698	father.severedepression	MTAG.AllDep	0.177749606539854	0.0766153323018485	0.003430268	0.0010891036772176	0.02048234	0.00575708521971936	0.0275835552282309	0.327915657851477
699	father.severedepression	MTAG.AllDepEnvs	0.125127750300544	0.0745679592364746	0.002976825	0.0012584618870956	0.02618918	0.00648502585085227	-0.0210254498029461	0.271280950404034
700	father.severedepression	MTAG.Envs	0.0864338048956233	0.06752857398861	0.00163641	0.00115971134257136	0.02042161	0.00349520648140659	-0.0459222001220523	0.218789809913299
701	father.severedepression	MTAG.FamilyHistory	0.218516961023099	0.0959213265788954	0.003081756	0.000981067448651949	0.015369675	0.00487942943658887	0.0305111609284641	0.406522761117734
702	father.severedepression	MTAG.Multitraits	0.135115514428422	0.0749555211627093	0.003219188	0.0011112581723614	0.02614901	0.00677418561246377	-0.0117973070504881	0.282028335907333
703	father.severedepression	Soft-ImpAll	0.144224564178135	0.0524995691612775	0.002989329	0.00102989550471503	0.02136691	0.00405117815194269	0.041325408622031	0.247123719734239
704	father.severedepression	Soft-ImpOnly	0.155332926132116	0.065948974742734	0.002485967	0.000920934332923182	0.01676826	0.00331653124453849	0.0260729356363576	0.284592916627875
705	father.stroke	Auto-ImpAll	0.00856337822386972	0.0030842745310955	0.00017684485	5.73368158118954e-05	0.02123802	0.00367382599684731	0.00251820014292253	0.0146085563048169
706	father.stroke	Auto-ImpOnly	0.0113043536756163	0.00554250661872761	0.00018511179	0.000162823365430016	0.01479786	0.00489766303822548	0.000441040702910142	0.0221676666483224
707	father.stroke	GPpsy	0.0109532144336734	0.00886189334733839	0.00015943922	9.7006595223003e-05	0.01593986	0.00511855096730402	-0.00641609652710989	0.0283225253944566
708	father.stroke	LifetimeMDD	0.0239106464421131	0.0135436368478521	0.00024260115	0.000148881334364738	0.01009733	0.0021968729632012	-0.00263488177967697	0.0504561746639031
709	father.stroke	MTAG.AllDep	0.0043257190756685	0.00390566563717706	8.758965e-05	8.14864581604446e-05	0.02048234	0.00575708521971936	-0.00332938557319854	0.0119808237245355
710	father.stroke	MTAG.AllDepEnvs	0.00367343350065939	0.00251210530669598	9.572618e-05	7.47008343393655e-05	0.02618918	0.00648502585085227	-0.00125029290046473	0.00859715990178351
711	father.stroke	MTAG.Envs	0.00919660054994596	0.00624295087139971	0.00017242567	8.72229365520083e-05	0.02042161	0.00349520648140659	-0.00303958315799748	0.0214327842578894
712	father.stroke	MTAG.FamilyHistory	0.0108985253087214	0.00916630059137404	0.00016317841	0.000128324313372222	0.015369675	0.00487942943658887	-0.00706742385037171	0.0288644744678145
713	father.stroke	MTAG.Multitraits	0.00420198906108865	0.00315485229349032	0.00011336736	0.000100069501755032	0.02614901	0.00677418561246377	-0.00198152143415238	0.0103854995563297
714	father.stroke	Soft-ImpAll	0.0101195391126556	0.00424576519732888	0.0002136495	9.4267406269199e-05	0.02136691	0.00405117815194269	0.00179783932589099	0.0184412388994202
715	father.stroke	Soft-ImpOnly	0.0128294870058529	0.00744703450666502	0.00021114675	0.000111319773290295	0.01676826	0.00331653124453849	-0.00176670062721058	0.0274256746389163
716	financehappiness.baseline	Auto-ImpAll	0.198319952415796	0.0473816320170148	0.004210283	0.00117799111552064	0.02123802	0.00367382599684731	0.105451953662447	0.291187951169145
717	financehappiness.baseline	Auto-ImpOnly	0.267900991871808	0.107059140686182	0.003737517	0.00125197545763175	0.01479786	0.00489766303822548	0.0580650761268915	0.477736907616725
718	financehappiness.baseline	GPpsy	0.154089752592108	0.0514693723298551	0.002293102	0.000448709024147176	0.01593986	0.00511855096730402	0.0532097828255915	0.254969722358624
719	financehappiness.baseline	LifetimeMDD	0.122816626306357	0.0449278477557958	0.0011981555	0.000402858195935065	0.01009733	0.0021968729632012	0.0347580447049967	0.210875207907716
720	financehappiness.baseline	MTAG.AllDep	0.130881409083877	0.035026493766547	0.002565708	0.000594723233871577	0.02048234	0.00575708521971936	0.0622294813014447	0.199533336866309
721	financehappiness.baseline	MTAG.AllDepEnvs	0.168805520329193	0.0325801896899424	0.004333264	0.00104753649186185	0.02618918	0.00648502585085227	0.104948348536906	0.23266269212148
722	financehappiness.baseline	MTAG.Envs	0.253542617726031	0.0414086730041217	0.005119803	0.000987849306648314	0.02042161	0.00349520648140659	0.172381618637952	0.334703616814109
723	financehappiness.baseline	MTAG.FamilyHistory	0.0754729867057002	0.0288311324066705	0.0011251693	0.000471467538855021	0.015369675	0.00487942943658887	0.0189639671886261	0.131982006222774
724	financehappiness.baseline	MTAG.Multitraits	0.158477588502777	0.0347566661220089	0.00405052	0.00100610175537953	0.02614901	0.00677418561246377	0.0903545229036393	0.226600654101914
725	financehappiness.baseline	Soft-ImpAll	0.167600996789034	0.0381774718195016	0.00358293	0.00112487134421873	0.02136691	0.00405117815194269	0.0927731520228105	0.242428841555257
726	financehappiness.baseline	Soft-ImpOnly	0.16660038362394	0.0528939412911712	0.002748142	0.000889485748568614	0.01676826	0.00331653124453849	0.0629282586932446	0.270272508554636
727	freqtravelwork.baseline	Auto-ImpAll	0.0139152740014458	0.00713896726237238	0.0002865597	0.000143081453179687	0.02123802	0.00367382599684731	-7.71018328040562e-05	0.0279076498356957
728	freqtravelwork.baseline	Auto-ImpOnly	0.0268143506970211	0.0250775324196521	0.00033926811	0.000279882928274164	0.01479786	0.00489766303822548	-0.0223376128454969	0.0759663142395392
729	freqtravelwork.baseline	GPpsy	0.0109562078563889	0.00754864282235867	0.00014981702	7.67958645387136e-05	0.01593986	0.00511855096730402	-0.00383913207543406	0.0257515477882119
730	freqtravelwork.baseline	LifetimeMDD	0.0195200980902211	0.0117333099664999	0.00018090627	8.08466305139422e-05	0.01009733	0.0021968729632012	-0.00347718944411869	0.0425173856245609
731	freqtravelwork.baseline	MTAG.AllDep	0.00396558158197601	0.00276383975365243	7.287032e-05	4.28198236031138e-05	0.02048234	0.00575708521971936	-0.00145154433518275	0.00938270749913477
732	freqtravelwork.baseline	MTAG.AllDepEnvs	0.0106982095824911	0.00537902280229468	0.00025699018	0.000116088975246803	0.02618918	0.00648502585085227	0.000155324889993534	0.0212410942749887
733	freqtravelwork.baseline	MTAG.Envs	0.0371084778127673	0.0165939966636225	0.0007305943	0.00025089159435592	0.02042161	0.00349520648140659	0.00458424435206716	0.0696327112734675
734	freqtravelwork.baseline	MTAG.FamilyHistory	0.020139403892397	0.0146732789022578	0.00026000219	0.000115500960751679	0.015369675	0.00487942943658887	-0.00862022275602836	0.0488990305408224
735	freqtravelwork.baseline	MTAG.Multitraits	0.00744419606211483	0.00350426262232221	0.00019048614	8.10707735315015e-05	0.02614901	0.00677418561246377	0.000575841322363299	0.0143125508018664
736	freqtravelwork.baseline	Soft-ImpAll	0.00713494724439884	0.00356206785746128	0.00015061429	7.94295004967361e-05	0.02136691	0.00405117815194269	0.000153294243774735	0.0141166002450229
737	freqtravelwork.baseline	Soft-ImpOnly	0.0111378153285853	0.00538375728384911	0.00018349323	8.97693975173432e-05	0.01676826	0.00331653124453849	0.000585651052241067	0.0216899796049296
738	friendhappiness.baseline	Auto-ImpAll	0.0875840968174648	0.0367851502968672	0.0018914228	0.000900100087793426	0.02123802	0.00367382599684731	0.0154852022356051	0.159682991399325
739	friendhappiness.baseline	Auto-ImpOnly	0.122394686062323	0.0782268902158044	0.0016335296	0.000756926225164088	0.01479786	0.00489766303822548	-0.0309300187606536	0.2757193908853
740	friendhappiness.baseline	GPpsy	0.0943990001137658	0.0512367811949699	0.0014036166	0.000676368258828839	0.01593986	0.00511855096730402	-0.00602509102837522	0.194823091255907
741	friendhappiness.baseline	LifetimeMDD	0.0799259919989726	0.0363869872398293	0.0008318279	0.000416770313805911	0.01009733	0.0021968729632012	0.00860749700890723	0.151244486989038
742	friendhappiness.baseline	MTAG.AllDep	0.0809270179644788	0.0208341160039214	0.0016504129	0.000593240082958446	0.02048234	0.00575708521971936	0.0400921505967929	0.121761885332165
743	friendhappiness.baseline	MTAG.AllDepEnvs	0.076970706955939	0.0296000196880922	0.0020230794	0.000901997499402324	0.02618918	0.00648502585085227	0.0189546683672783	0.1349867455446
744	friendhappiness.baseline	MTAG.Envs	0.0801754015062981	0.0433574354766441	0.0016102004	0.000888461929519924	0.02042161	0.00349520648140659	-0.00480517202792441	0.165155975040521
745	friendhappiness.baseline	MTAG.FamilyHistory	0.104007709316026	0.0348896222212039	0.0015853361	0.00073560066777135	0.015369675	0.00487942943658887	0.0356240497624661	0.172391368869585
746	friendhappiness.baseline	MTAG.Multitraits	0.0838232490597862	0.0323086887112061	0.0022079389	0.00102663053999149	0.02614901	0.00677418561246377	0.0204982191858222	0.14714827893375
747	friendhappiness.baseline	Soft-ImpAll	0.0907679463073795	0.0302607073644496	0.0019720961	0.000905748408315153	0.02136691	0.00405117815194269	0.0314569598730583	0.150078932741701
748	friendhappiness.baseline	Soft-ImpOnly	0.0866876751001228	0.0416665506269829	0.001491962	0.000847294610543595	0.01676826	0.00331653124453849	0.00502123587123619	0.168354114329009
749	getupmorning.baseline	Auto-ImpAll	0.078619686090427	0.0278491105504647	0.0016258448	0.000450512006311042	0.02123802	0.00367382599684731	0.0240354294115162	0.133203942769338
750	getupmorning.baseline	Auto-ImpOnly	0.10426320454478	0.0392097979846254	0.0014220893	0.000363824745756662	0.01479786	0.00489766303822548	0.0274120004949145	0.181114408594646
751	getupmorning.baseline	GPpsy	0.0682828899450743	0.0320143932682637	0.0009888604	0.000306616610456482	0.01593986	0.00511855096730402	0.00553467913927745	0.131031100750871
752	getupmorning.baseline	LifetimeMDD	0.0575296675996705	0.0256613634138104	0.0005990099	0.000339508562525454	0.01009733	0.0021968729632012	0.00723339530860208	0.107825939890739
753	getupmorning.baseline	MTAG.AllDep	0.0575499930243198	0.0202218673800777	0.0011422959	0.000386330996838621	0.02048234	0.00575708521971936	0.0179151329593674	0.0971848530892722
754	getupmorning.baseline	MTAG.AllDepEnvs	0.059332538202523	0.0199481441355693	0.001514701	0.000460996495851951	0.02618918	0.00648502585085227	0.0202341756968073	0.0984309007082388
755	getupmorning.baseline	MTAG.Envs	0.0682672322493763	0.0170773793063825	0.0013947219	0.000426409505651408	0.02042161	0.00349520648140659	0.0347955688088665	0.101738895689886
756	getupmorning.baseline	MTAG.FamilyHistory	0.0698152969639555	0.0168673188190278	0.0010535213	0.000377264337065332	0.015369675	0.00487942943658887	0.036755352078661	0.10287524184925
757	getupmorning.baseline	MTAG.Multitraits	0.0604490328593963	0.0179303357087187	0.0015516672	0.000493358853032016	0.02614901	0.00677418561246377	0.0253055748703077	0.0955924908484849
758	getupmorning.baseline	Soft-ImpAll	0.0826300527489533	0.0226070624795989	0.001730256	0.000442933959516916	0.02136691	0.00405117815194269	0.0383202102889394	0.126939895208967
759	getupmorning.baseline	Soft-ImpOnly	0.0848036177282789	0.0185713474501107	0.0014171391	0.000418030906977104	0.01676826	0.00331653124453849	0.048403776726062	0.121203458730496
760	GPpsy	Auto-ImpAll	0.65431469519604	0.127446653397139	0.01354006	0.00126855119828356	0.02123802	0.00367382599684731	0.404519254537647	0.904110135854433
761	GPpsy	Auto-ImpOnly	0.805945405179103	0.18929290012952	0.011176038	0.00101588868150884	0.01479786	0.00489766303822548	0.434931320925243	1.17695948943296
762	GPpsy	GPpsy	0.907841081007302	0.234608406195596	0.01348505	0.0012783837654111	0.01593986	0.00511855096730402	0.448008604863935	1.36767355715067
763	GPpsy	LifetimeMDD	0.374393989329381	0.124179983175145	0.003607132	0.000741605410875622	0.01009733	0.0021968729632012	0.131001222306097	0.617786756352665
764	GPpsy	MTAG.AllDep	0.748283832312012	0.179937291449412	0.01446373	0.00126331037186697	0.02048234	0.00575708521971936	0.395606741071165	1.10096092355286
765	GPpsy	MTAG.AllDepEnvs	0.597304691566538	0.148387118172721	0.01482386	0.00111933897179441	0.02618918	0.00648502585085227	0.306465939948004	0.888143443185072
766	GPpsy	MTAG.Envs	0.43353226915846	0.0947073794337651	0.008570162	0.000776770187976398	0.02042161	0.00349520648140659	0.24790580546828	0.61915873284864
767	GPpsy	MTAG.FamilyHistory	0.47607948428633	0.151680595073822	0.006722631	0.00100495808837373	0.015369675	0.00487942943658887	0.178785517941639	0.773373450631021
768	GPpsy	MTAG.Multitraits	0.599882502064036	0.140590955854086	0.01488722	0.00129680965604055	0.02614901	0.00677418561246377	0.324324228590028	0.875440775538045
769	GPpsy	Soft-ImpAll	0.572988363941407	0.158602785612879	0.011716271	0.00115894244204169	0.02136691	0.00405117815194269	0.262126904140164	0.88384982374265
